id,name,geom,type,type_validated,start_date,end_date,municipality,province,num_branches,active_1950_1959,active_1960_1969,active_1970_1979,active_1980_1989,active_1990_1999,active_2000_2009,active_2010_2019,active_2020_2029
04CV,De Vorm KSBO,POINT(4.347428 51.9807862),SBAS,True,1-1-1900,,APELDOORN,Gelderland,1,True,True,True,True,True,True,True,True
04DA,School voor Speciaal Basisonderwijs De Evenaar,POINT(4.8682673 51.801082),SBAS,True,1-9-1981,,NIEUWEGEIN,Utrecht,1,False,False,False,True,True,True,True,True
04DR,School voor Speciaal Basisonderwijs De Wenteltrap,POINT(5.0403741 52.0116919),SBAS,True,1-1-1900,,IJSSELSTEIN,Utrecht,1,True,True,True,True,True,True,True,True
04DY,SBO De Toekomst,POINT(4.58478748921938 51.6880942),SBAS,True,1-1-1900,,DORDRECHT,Zuid-Holland,1,True,True,True,True,True,True,True,True
04EW,School voor SBO Samuël,POINT(4.8872766 52.3701828),SBAS,True,1-8-1985,,KAPELLE,Zeeland,1,False,False,False,True,True,True,True,True
04FC,SBO Tobiasschool,POINT(4.8471491 52.3494426),SBAS,True,15-4-1986,,AMSTERDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
04FL,Speciaal Basisonderwijs De Wijngaard,POINT(5.1094235 52.1197434),SBAS,True,1-9-1978,,HUIZEN,Noord-Holland,1,False,False,True,True,True,True,True,True
04FP,School voor Speciaal Basisonderwijs Tobias,POINT(5.2529312 52.0861672),SBAS,True,1-8-1985,,ZEIST,Utrecht,1,False,False,False,True,True,True,True,True
04JY,School voor Speciaal Basisonderwijs De Princenhof,POINT(6.264248431753151 51.874374),SBAS,True,1-1-1900,1-8-2002,ENSCHEDE,Overijssel,1,True,True,True,True,True,True,False,False
04PC,SBO Park en Dijk,POINT(4.66543589248697 52.38490765),SBAS,True,1-8-1985,,GOUDA,Zuid-Holland,1,False,False,False,True,True,True,True,True
04TP,School voor Speciaal Basisonderwijs De Wissel,POINT(6.0271281 50.9014065),SBAS,True,1-8-1975,,LANDGRAAF,Limburg,1,False,False,True,True,True,True,True,True
04VC,School voor Speciaal Basisonderwijs Toermalijn,POINT(4.8682673 51.801082),SBAS,True,1-8-1975,,ZALTBOMMEL,Gelderland,1,False,False,True,True,True,True,True,True
05GT,Speciaal Basisonderwijs Van der Puttschool,POINT(4.2304806 51.9370926),SBAS,True,1-8-1982,,GELDROP,Noord-Brabant,1,False,False,False,True,True,True,True,True
05JT,School voor Speciaal Basisonderwijs De Zonnewijzer,POINT(5.4541645 51.3604622),SBAS,True,1-8-1975,,VALKENSWAARD,Noord-Brabant,2,False,False,True,True,True,True,True,True
05OX,Chr School voor Speciaal Basisonderwijs De Arend,POINT(5.8043772 52.3820827),SBAS,True,15-9-1976,,NUNSPEET,Gelderland,1,False,False,True,True,True,True,True,True
05YM,School voor Speciaal Basisonderwijs De Koppeling,POINT(4.4706576 51.8763813),SBAS,True,1-1-1900,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
05ZN,Het Kompas,POINT(4.8052322 52.3587859),SBAS,True,1-9-1984,,HOOFDDORP,Noord-Holland,1,False,False,False,True,True,True,True,True
06IC,SBO De Brigantijn,POINT(6.7932919 52.2630907),SBAS,True,1-1-1973,,SOMEREN,Noord-Brabant,2,False,False,True,True,True,True,True,True
06RV,SBO De Vlinder,POINT(4.4438378 51.9077139),SBAS,True,3-11-1955,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
06UJ,SBO St. Maarten,POINT(4.8052322 52.3587859),SBAS,True,1-8-1928,,UTRECHT,Utrecht,2,True,True,True,True,True,True,True,True
06ZQ,HKC De Wereldboom (SBO),POINT(4.8996475 52.3388207),SBAS,True,1-1-1900,,AMSTERDAM,Noord-Holland,1,True,True,True,True,True,True,True,True
07FF,School voor Speciaal Basisonderwijs de Sudwester,POINT(4.8677619 51.7988565),SBAS,True,1-1-1900,,SNEEK,Friesland,1,True,True,True,True,True,True,True,True
07MI,School voor Speciaal Basisonderwijs De Carrousel,POINT(4.8682673 51.801082),SBAS,True,1-4-1986,,HOOGEVEEN,Drenthe,1,False,False,False,True,True,True,True,True
08CG,School voor Speciaal Basisonderwijs vd Reijden,POINT(6.0920207 52.512764),SBAS,True,1-1-1980,,EPE,Gelderland,1,False,False,False,True,True,True,True,True
08RS,SBO/SVO De Dijk,POINT(5.0944597 52.0185956),SBAS,True,28-4-1986,1-8-2002,NIEUWEGEIN,Utrecht,1,False,False,False,True,True,True,False,False
08SR,Het Mozaiek,POINT(5.17820676974601 52.1015489),SBAS,True,1-1-1900,,HILVERSUM,Noord-Holland,1,True,True,True,True,True,True,True,True
09EB,SBO IKC Nova,POINT(4.8565105 52.3549253),SBAS,True,26-4-1984,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
09OE,Brede School Het Anker,POINT(4.8565105 52.3549253),SBAS,True,1-8-1984,,WIJK BIJ DUURSTEDE,Utrecht,1,False,False,False,True,True,True,True,True
09PC,School voor Speciaal Basisonderwijs Westerwel,POINT(4.8420292 51.7073648),SBAS,True,1-8-1968,,TILBURG,Noord-Brabant,1,False,True,True,True,True,True,True,True
10KT,Christelijke School voor Speciaal Basisonderwijs Indon,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,BUSSUM,Noord-Holland,1,True,True,True,True,True,True,True,True
11HT,School voor Speciaal Basisonderwijs De Bouwsteen,POINT(4.8420292 51.7073648),SBAS,True,1-8-1976,,CAPELLE AAN DEN IJSSEL,Zuid-Holland,1,False,False,True,True,True,True,True,True
11HX,School voor Speciaal Basisonderwijs De Tender,POINT(4.786342 52.784871),SBAS,True,1-9-1982,,SCHAGEN,Noord-Holland,1,False,False,False,True,True,True,True,True
11XT,School voor Speciaal Basisonderwijs Noorderlicht,POINT(5.0927445 51.5885714),SBAS,True,1-1-1952,,TILBURG,Noord-Brabant,1,True,True,True,True,True,True,True,True
12DV,School voor Speciaal Basisonderwijs De Bolder,POINT(5.709476294905933 52.46301915),SBAS,True,1-1-1900,,FRANEKER,Friesland,1,True,True,True,True,True,True,True,True
12EP,Openbare School voor Speciaal Basisonderwijs De Vijfkamp,POINT(5.465533763361151 51.48350645),SBAS,True,1-8-1980,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
12FK,RK Speciale Basisschool De Oostvogel,POINT(4.7398382 52.0085421),SBAS,True,29-4-1985,,GOUDA,Zuid-Holland,1,False,False,False,True,True,True,True,True
12UK,School voor Speciaal Basisonderwijs De Rotonde,POINT(4.9584487 51.8425624),SBAS,True,1-8-1974,,GORINCHEM,Zuid-Holland,1,False,False,True,True,True,True,True,True
12VW,School voor Speciaal Basisonderwijs De Piramide,POINT(5.8987523 51.9506097),SBAS,True,1-8-1986,,ARNHEM,Gelderland,1,False,False,False,True,True,True,True,True
12XR,Speciale School voor Basisonderwijs De Wissel,POINT(4.3471538 51.9808535),SBAS,False,20-7-1960,,OOSTERHOUT NB,Noord-Brabant,1,False,True,True,True,True,True,True,True
13HO,RK School voor Speciaal Basisonderwijs De Horizon,POINT(4.279586499754901 51.879845849999995),SBAS,True,1-8-1982,,ZOETERMEER,Zuid-Holland,1,False,False,False,True,True,True,True,True
13IT,School voor Speciaal Basisonderwijs C Hummeling,POINT(4.8166254 52.4383295),SBAS,True,1-1-1900,,HILVERSUM,Noord-Holland,1,True,True,True,True,True,True,True,True
13MH,School voor Speciaal Basisonderwijs De Windroos,POINT(4.1403954 51.8317282),SBAS,True,1-8-1980,,HELLEVOETSLUIS,Zuid-Holland,1,False,False,False,True,True,True,True,True
13PM,School voor Speciaal Basisonderwijs De Windroos,POINT(6.8986718 52.2199471),SBAS,True,1-5-1985,,OLDENZAAL,Overijssel,1,False,False,False,True,True,True,True,True
14AK,School voor Speciaal Basisonderwijs De Kei,POINT(4.8677619 51.7988565),SBAS,True,1-9-1976,,LELYSTAD,Flevoland,1,False,False,True,True,True,True,True,True
14CK,School voor Speciaal Basisonderwijs De Sponder,POINT(4.2304806 51.9370926),SBAS,True,1-1-1900,,ROOSENDAAL,Noord-Brabant,2,True,True,True,True,True,True,True,True
14NB,School voor speciaal basisonderwijs Boulevard410,POINT(5.4293069 52.1969595),SBAS,True,1-1-1900,,AMERSFOORT,Utrecht,1,True,True,True,True,True,True,True,True
14OJ,De Tweern,POINT(3.8811 51.5014748),SBAS,True,1-1-1900,,GOES,Zeeland,2,True,True,True,True,True,True,True,True
14RD,P.C. School voor Speciaal basisonderwijs Koningin Wilhelmina,POINT(5.17820676974601 52.1015489),SBAS,True,1-1-1900,,AMERSFOORT,Utrecht,1,True,True,True,True,True,True,True,True
14RX,School voor Speciaal Basisonderwijs De Regenboog,POINT(5.709476294905933 52.46301915),SBAS,True,1-1-1900,,EDE,Gelderland,1,True,True,True,True,True,True,True,True
14SP,School voor Speciaal Basisonderwijs Willem Alexander,POINT(4.23304 51.4582199),SBAS,True,1-1-1900,,OUD-BEIJERLAND,Zuid-Holland,1,True,True,True,True,True,True,True,True
14VI,School voor Speciaal Basisonderwijs De Dijk,POINT(5.5962917 51.8884519),SBAS,True,1-1-1900,,DRUTEN,Gelderland,1,True,True,True,True,True,True,True,True
14VJ,School voor Speciaal Basisonderwijs De reis van Brandaan,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,EINDHOVEN,Noord-Brabant,1,True,True,True,True,True,True,True,True
14VO,School voor Speciaal Basisonderwijs De Brug,POINT(4.0599976 51.2832161),SBAS,True,1-1-1900,,HULST,Zeeland,1,True,True,True,True,True,True,True,True
14VP,Het Gele Park - speciaal basisonderwijs,POINT(6.264248431753151 51.874374),SBAS,True,1-1-1900,,LICHTENVOORDE,Gelderland,1,True,True,True,True,True,True,True,True
14VQ,Savioschool,POINT(5.4767246 51.4418098),SBAS,True,1-1-1900,,HILLEGOM,Zuid-Holland,1,True,True,True,True,True,True,True,True
14VU,School voor Speciaal Basisonderwijs Het Baken,POINT(4.8565105 52.3549253),SBAS,True,1-1-1900,,OSS,Noord-Brabant,1,True,True,True,True,True,True,True,True
14WQ,Chr School voor Speciaal Basisonderwijs Sjalom,POINT(5.709476294905933 52.46301915),SBAS,True,1-1-1900,,DRACHTEN,Friesland,1,True,True,True,True,True,True,True,True
14WU,School voor Speciaal Basisonderwijs De Kimkiel,POINT(4.8872766 52.3701828),SBAS,True,4-3-1958,,GRONINGEN,Groningen,1,True,True,True,True,True,True,True,True
14WV,Schoterbos,POINT(4.8689263 51.798914),SBAS,True,1-1-1900,,HAARLEM,Noord-Holland,1,True,True,True,True,True,True,True,True
14XB,Heldringschool,POINT(4.5092713 51.8979634),SBAS,True,1-1-1900,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
15GW,"SBO de Windroos, locatie de Goffert",POINT(6.264248431753151 51.874374),SBAS,True,1-1-1900,,NIJMEGEN,Gelderland,1,True,True,True,True,True,True,True,True
15LO,Ons sbo,POINT(4.7651567 51.5760436),SBAS,True,1-1-1923,,BREDA,Noord-Brabant,1,True,True,True,True,True,True,True,True
15MK,Speciaal Basisonderwijs Ariënsschool,POINT(6.8788375 52.2356358),SBAS,True,1-8-1985,,ENSCHEDE,Overijssel,1,False,False,False,True,True,True,True,True
15SJ,SBO de Watertuin,POINT(5.1094235 52.1197434),SBAS,True,1-8-1981,,ALMERE,Flevoland,2,False,False,False,True,True,True,True,True
16GW,SBO Het Avontuur,POINT(4.6983064 52.0237193),SBAS,True,1-9-1985,,GOUDA,Zuid-Holland,1,False,False,False,True,True,True,True,True
16KH,School voor Speciaal Basisonderwijs Dr M vd Hoeve,POINT(4.3474795 51.9806293),SBAS,True,1-8-1985,,AMERSFOORT,Utrecht,2,False,False,False,True,True,True,True,True
16NZ,SBO Het Pluspunt,POINT(4.4183762 51.8238584),SBAS,True,1-8-1974,,OUD-BEIJERLAND,Zuid-Holland,1,False,False,True,True,True,True,True,True
16OH,School voor Speciaal Basisonderwijs De Windroos,POINT(5.5711211 52.02506),SBAS,True,1-8-1974,,VEENENDAAL,Utrecht,2,False,False,True,True,True,True,True,True
16OU,Het Springtij,POINT(4.2304806 51.9370926),SBAS,True,1-1-1900,,MIDDELBURG,Zeeland,1,True,True,True,True,True,True,True,True
16OY,SBO de Wissel,POINT(6.094789979057632 51.398796700000005),SBAS,True,1-1-1900,,VEGHEL,Noord-Brabant,1,True,True,True,True,True,True,True,True
16PD,Talentencampus Venlo Speciaal Basisonderwijs,POINT(6.8911312 52.2219198),SBAS,True,1-1-1900,,VENLO,Limburg,1,True,True,True,True,True,True,True,True
16QI,SBO Belle van Zuylen,POINT(5.1094235 52.1197434),SBAS,True,1-1-1900,,UTRECHT,Utrecht,1,True,True,True,True,True,True,True,True
16RC,School voor Speciaal Basisonderwijs Het Mozaiek,POINT(3.6180649 51.5802566),SBAS,True,1-1-1900,,'S-GRAVENHAGE,Zuid-Holland,1,True,True,True,True,True,True,True,True
16SM,SBO Laurens Cupertino,POINT(4.5100502 51.8902126),SBAS,True,1-1-1900,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
16TH,SBO De Klimboom,POINT(5.709476294905933 52.46301915),SBAS,True,1-1-1900,,EMMELOORD,Flevoland,1,True,True,True,True,True,True,True,True
17FI,School voor Speciaal Basisonderwijs De Bombardon,POINT(4.8565105 52.3549253),SBAS,True,1-9-1984,,ALMERE,Flevoland,1,False,False,False,True,True,True,True,True
17IQ,School voor Speciaal Basisonderwijs De Verrekijker,POINT(4.8677619 51.7988565),SBAS,True,1-1-1900,,VELDHOVEN,Noord-Brabant,1,True,True,True,True,True,True,True,True
17IY,PC School voor Speciaal Basisonderwijs De Parasol,POINT(4.267553509865934 51.8769979),SBAS,True,1-1-1900,,MAASSLUIS,Zuid-Holland,1,True,True,True,True,True,True,True,True
17KV,School voor Speciaal Basisonderwijs De Schans,POINT(4.8689263 51.798914),SBAS,True,1-6-1985,,VENLO,Limburg,1,False,False,False,True,True,True,True,True
17UI,Dynamica Speciaal Basisonderwijs,POINT(4.66543589248697 52.38490765),SBAS,True,1-1-1954,,WORMERVEER,Noord-Holland,1,True,True,True,True,True,True,True,True
17VV,School voor Speciaal Basisonderwijs St Bernardus,POINT(4.8677619 51.7988565),SBAS,True,1-9-1963,,GULPEN,Limburg,1,False,True,True,True,True,True,True,True
18AW,Het Kompas Openbare School voor Speciaal Basisonderwijs,POINT(4.58478748921938 51.6880942),SBAS,True,1-1-1900,,DORDRECHT,Zuid-Holland,1,True,True,True,True,True,True,True,True
18CQ,SBO Aquamarijn,POINT(4.2499041 52.0636023),SBAS,True,1-1-1900,,'S-GRAVENHAGE,Zuid-Holland,1,True,True,True,True,True,True,True,True
18GX,Focus,POINT(4.6162395 52.3839266),SBAS,True,1-8-1967,,HAARLEM,Noord-Holland,1,False,True,True,True,True,True,True,True
18KM,School voor Speciaal Basisonderwijs Het Kompas,POINT(4.23304 51.4582199),SBAS,True,1-8-1982,,MIDDELHARNIS,Zuid-Holland,1,False,False,False,True,True,True,True,True
18QX,School voor Speciaal Basisonderwijs Hildebrand,POINT(6.8930482 52.2222161),SBAS,True,1-8-1967,,HAARLEM,Noord-Holland,1,False,True,True,True,True,True,True,True
18RW,IKC Schalkwijk,POINT(6.8937885 52.2197423),SBAS,True,1-10-1974,,HAARLEM,Noord-Holland,2,False,False,True,True,True,True,True,True
18SG,School voor Speciaal Basisonderwijs Elsenburg,POINT(4.2286549 51.4759263),SBAS,True,1-8-1974,,RIJSWIJK ZH,Zuid-Holland,1,False,False,True,True,True,True,True,True
18VP,School voor Speciaal Basisonderwijs Kompas,POINT(4.7946688 53.0516467),SBAS,True,1-10-1984,,DEN BURG,Noord-Holland,1,False,False,False,True,True,True,True,True
18XS,School voor Speciaal Basisonderwijs De Springplank,POINT(4.2286549 51.4759263),SBAS,True,1-1-1900,,'S-GRAVENHAGE,Zuid-Holland,1,True,True,True,True,True,True,True,True
18YA,School voor Speciaal Basisonderwijs De Hasselbraam,POINT(4.8359401 52.3680225),SBAS,True,1-1-1969,,AMSTERDAM,Noord-Holland,1,False,True,True,True,True,True,True,True
18YD,SBO Lucas,POINT(4.4391974 51.9141611),SBAS,True,1-1-1900,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
18YH,School voor Speciaal Basisonderwijs Koningin Juliana,POINT(5.2383589 51.9579974),SBAS,True,1-1-1900,,CULEMBORG,Gelderland,1,True,True,True,True,True,True,True,True
19CM,De Catamaran,POINT(4.3175358 51.8349908),SBAS,True,1-1-1900,,SPIJKENISSE,Zuid-Holland,1,True,True,True,True,True,True,True,True
19CO,Openbare School voor Speciaal Basisonderwijs De Catamaran,POINT(6.9283858 52.7778686),SBAS,True,1-1-1900,,EMMEN,Drenthe,1,True,True,True,True,True,True,True,True
19HE,Speciaal Basisonderwijs Merlijn,POINT(4.331478021561604 52.05837755),SBAS,True,1-1-1900,,'S-GRAVENHAGE,Zuid-Holland,1,True,True,True,True,True,True,True,True
19HH,School voor Speciaal Basisonderwijs Rehoboth,POINT(4.2286549 51.4759263),SBAS,True,1-1-1900,,RIJSWIJK ZH,Zuid-Holland,1,True,True,True,True,True,True,True,True
19HS,SBO Johannes-Martinus,POINT(4.4964759 51.9251081),SBAS,True,1-1-1900,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
19KG,Speciaal Basisonderwijs Het Pontem,POINT(6.264248431753151 51.874374),SBAS,True,1-1-1900,,ENSCHEDE,Overijssel,1,True,True,True,True,True,True,True,True
19KH,SBO De Vuurtoren,POINT(6.8934123 52.2192168),SBAS,True,1-1-1974,,ZOETERMEER,Zuid-Holland,1,False,False,True,True,True,True,True,True
19PA,"School voor Speciaal Basisonderwijs SAM, locatie van Limburg Stirum",POINT(4.8677619 51.7988565),SBAS,True,1-1-1900,,DOETINCHEM,Gelderland,1,True,True,True,True,True,True,True,True
19PQ,SBO Prinsenhof,POINT(4.438032 52.0032687),SBAS,True,1-9-1974,,PIJNACKER,Zuid-Holland,1,False,False,True,True,True,True,True,True
19QB,School voor Speciaal Basisonderwijs Petra,POINT(4.8193028 52.3394177),SBAS,True,1-1-1960,,EINDHOVEN,Noord-Brabant,1,False,True,True,True,True,True,True,True
19QE,School voor Speciaal Basisonderwijs Reestoever,POINT(4.8682673 51.801082),SBAS,True,1-1-1939,,MEPPEL,Drenthe,1,True,True,True,True,True,True,True,True
19QG,It Heechhof,POINT(6.8911312 52.2219198),SBAS,True,1-1-1900,,DRACHTEN,Friesland,1,True,True,True,True,True,True,True,True
19QJ,School voor Speciaal Basisonderwijs t Hoge Holt,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,RODEN,Drenthe,1,True,True,True,True,True,True,True,True
19QL,SSBO 't Sterrenbos,POINT(6.0989088 52.0538591),SBAS,True,1-1-1900,,DIEREN,Gelderland,1,True,True,True,True,True,True,True,True
19QS,De Dijk,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,WAGENINGEN,Gelderland,1,True,True,True,True,True,True,True,True
19QV,School voor Speciaal Basisonderwijs It Oerset,POINT(6.8935914 52.2204351),SBAS,True,1-1-1900,,HEERENVEEN,Friesland,1,True,True,True,True,True,True,True,True
19QX,School voor Speciaal Basisonderwijs De Triade,POINT(6.0028867 52.8803318),SBAS,True,1-1-1921,,WOLVEGA,Friesland,1,True,True,True,True,True,True,True,True
19QZ,School voor Speciaal Basisonderwijs De Meie,POINT(4.2286549 51.4759263),SBAS,True,1-1-1900,,ZIERIKZEE,Zeeland,1,True,True,True,True,True,True,True,True
19RA,SBO De Delta,POINT(6.5612093 53.2200986),SBAS,True,1-10-1974,,APPINGEDAM,Groningen,1,False,False,True,True,True,True,True,True
19RC,SBO Wetterwille,POINT(6.5612093 53.2200986),SBAS,True,1-1-1900,,SNEEK,Friesland,2,True,True,True,True,True,True,True,True
19RE,Panta rhei school voor speciaal basisonderwijs,POINT(4.8872766 52.3701828),SBAS,True,1-1-1900,,DEVENTER,Overijssel,1,True,True,True,True,True,True,True,True
19RM,School voor Speciaal Basisonderwijs De Kampingerhof,POINT(6.858206965213647 53.43754245),SBAS,True,1-5-1948,,OOSTERWOLDE FR,Friesland,1,True,True,True,True,True,True,True,True
19RN,Onderwijs Expertise Centrum 't Ravelijn,POINT(6.8934123 52.2192168),SBAS,True,1-1-1900,,STEENWIJK,Overijssel,1,True,True,True,True,True,True,True,True
19RR,School voor Speciaal Basisonderwijs,POINT(6.8911312 52.2219198),SBAS,True,1-1-1900,1-8-2004,ZUTPHEN,Gelderland,1,True,True,True,True,True,True,False,False
19RS,School voor Speciaal Basisonderwijs Dr JP Heije,POINT(4.6991243 52.301081),SBAS,True,1-1-1900,,HOOFDDORP,Noord-Holland,1,True,True,True,True,True,True,True,True
19RT,School voor Speciaal Basisonderwijs de Stuifheuvel,POINT(5.17820676974601 52.1015489),SBAS,True,1-1-1900,,ZEIST,Utrecht,1,True,True,True,True,True,True,True,True
19SC,SBO De Vlieger,POINT(4.4871741 52.1721269),SBAS,True,29-12-1967,,LEIDEN,Zuid-Holland,1,False,True,True,True,True,True,True,True
19SN,School voor Speciaal Basisonderwijs De Korenburg,POINT(6.724201582362949 51.96797205),SBAS,True,1-1-1900,,WINTERSWIJK,Gelderland,1,True,True,True,True,True,True,True,True
19SP,sbo De Sluis,POINT(6.1043803 52.4931473),SBAS,True,1-8-1954,,ZWOLLE,Overijssel,2,True,True,True,True,True,True,True,True
19ST,School voor Speciaal Basisonderwijs Kameleon,POINT(4.8872766 52.3701828),SBAS,True,1-8-1965,,VLAARDINGEN,Zuid-Holland,1,False,True,True,True,True,True,True,True
19SW,SBO Delta,POINT(6.8975288 52.2206885),SBAS,True,1-1-1939,,WINSCHOTEN,Groningen,1,True,True,True,True,True,True,True,True
19TE,School voor Speciaal Basisonderwijs De Boekanier,POINT(4.6242117 52.4582041),SBAS,True,1-1-1900,,IJMUIDEN,Noord-Holland,1,True,True,True,True,True,True,True,True
19TP,Eigen Wijs SBO,POINT(5.709476294905933 52.46301915),SBAS,True,1-1-1921,,LEEUWARDEN,Friesland,1,True,True,True,True,True,True,True,True
19TU,Regionaal Samenwerkingsverband en Orthopedagogisch Onderwijsinstituut,POINT(4.8872766 52.3701828),SBAS,True,1-8-1959,,HILVERSUM,Noord-Holland,1,True,True,True,True,True,True,True,True
19TV,Gespecialiseerd Onderwijs Westerwinde,POINT(6.0920207 52.512764),SBAS,True,1-1-1900,,VEENDAM,Groningen,1,True,True,True,True,True,True,True,True
19UG,School voor Speciaal Basisonderwijs Het Mozaiek,POINT(6.8911312 52.2219198),SBAS,True,1-1-1900,,ZUTPHEN,Gelderland,2,True,True,True,True,True,True,True,True
19UM,School voor Speciaal Basisonderwijs Het Tangram,POINT(4.957918 52.5033806),SBAS,True,1-1-1972,,PURMEREND,Noord-Holland,1,False,False,True,True,True,True,True,True
19VC,School voor Speciaal Basisonderwijs Dr Bekenkamp,POINT(4.8682673 51.801082),SBAS,True,1-8-1950,,GRONINGEN,Groningen,2,True,True,True,True,True,True,True,True
19VE,SBO De Poldervaart,POINT(4.8052322 52.3587859),SBAS,True,1-8-1973,,SCHIEDAM,Zuid-Holland,1,False,False,True,True,True,True,True,True
19WC,School voor Speciaal Basisonderwijs Diekmaat,POINT(6.0920207 52.512764),SBAS,True,1-1-1900,,NEEDE,Gelderland,2,True,True,True,True,True,True,True,True
19WQ,School voor Speciaal Basisonderwijs Hendrik de Winter,POINT(4.7615606 52.6463562),SBAS,True,1-1-1900,1-8-2004,ALKMAAR,Noord-Holland,1,True,True,True,True,True,True,False,False
19XM,School voor Speciaal Basisonderwijs De Driesprong,POINT(4.7993597 52.3418089),SBAS,True,1-1-1969,,AMSTERDAM,Noord-Holland,1,False,True,True,True,True,True,True,True
19XX,School voor Speciaal Basisonderwijs De Piramide,POINT(4.7635143 52.6458884),SBAS,True,1-1-1900,,ALKMAAR,Noord-Holland,1,True,True,True,True,True,True,True,True
19YY,School voor Speciaal Basisonderwijs De Vuurvogel,POINT(4.7635143 52.6458884),SBAS,True,1-1-1980,1-8-2004,ALKMAAR,Noord-Holland,1,False,False,False,True,True,True,False,False
19ZN,SBO De Sterren,POINT(6.8911312 52.2219198),SBAS,True,1-3-1971,,HOOGEZAND,Groningen,1,False,False,True,True,True,True,True,True
20AG,SBO De Boemerang,POINT(5.9822789 50.9498476),SBAS,True,1-1-1900,,BRUNSSUM,Limburg,1,True,True,True,True,True,True,True,True
20AH,School voor Speciaal Basisonderwijs De Horizon,POINT(6.2719771 52.3894361),SBAS,True,14-12-1972,,RAALTE,Overijssel,1,False,False,True,True,True,True,True,True
20BX,School voor Speciaal Basisonderwijs De Meander,POINT(6.858206965213647 53.43754245),SBAS,True,1-1-1900,,ASSEN,Drenthe,1,True,True,True,True,True,True,True,True
20GB,School voor Speciaal Basisonderwijs Palet,POINT(6.7932919 52.2630907),SBAS,True,1-1-1900,,BOXMEER,Noord-Brabant,1,True,True,True,True,True,True,True,True
20GF,School voor Speciaal Katholiek Basisonderwijs De Vlindertuin,POINT(4.7629994 52.6465067),SBAS,True,1-9-1964,,ALKMAAR,Noord-Holland,1,False,True,True,True,True,True,True,True
20JC,School voor Speciaal Basisonderwijs De Bonte Vlinder,POINT(4.2286549 51.4759263),SBAS,True,1-8-1968,,'S-GRAVENHAGE,Zuid-Holland,1,False,True,True,True,True,True,True,True
20JF,School voor Speciaal Basisonderwijs De Haagse Beek,POINT(6.7934896 52.2629473),SBAS,True,1-10-1960,,'S-GRAVENHAGE,Zuid-Holland,1,False,True,True,True,True,True,True,True
20JJ,School voor Speciaal Basisonderwijs P H Schreuder,POINT(4.2260757 51.4936452),SBAS,True,1-11-1910,,'S-GRAVENHAGE,Zuid-Holland,1,True,True,True,True,True,True,True,True
20KL,RK speciale school voor basisonderwijs de Griffel,POINT(6.094789979057632 51.398796700000005),SBAS,False,1-12-1937,,HEERLEN,Limburg,1,True,True,True,True,True,True,True,True
20KY,School voor Speciaal Basisonderwijs De Kring,POINT(4.5459369 51.9566842),SBAS,True,1-8-1986,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
20LC,RK School voor Speciaal Basisonderwijs De Tandem,POINT(4.8682673 51.801082),SBAS,True,1-9-1971,,UDEN,Noord-Brabant,1,False,False,True,True,True,True,True,True
20LI,School voor Speciaal Basisonderwijs De Vliethorst,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,LEIDSCHENDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
20NV,SBO de Bolster,POINT(5.7155642 51.8134318),SBAS,True,1-1-1900,,WIJCHEN,Gelderland,1,True,True,True,True,True,True,True,True
20OF,School voor Speciaal Basisonderwijs Zeppelin,POINT(4.8682673 51.801082),SBAS,True,1-1-1900,,AMSTERDAM,Noord-Holland,1,True,True,True,True,True,True,True,True
20OR,School voor Speciaal Basisonderwijs De Bolster,POINT(5.7526379 51.7978822),SBAS,True,1-8-1975,1-8-2004,WIJCHEN,Gelderland,1,False,False,True,True,True,True,False,False
20QG,Speciaal Basisonderwijs De Boemerang,POINT(5.9887221 52.2244787),SBAS,True,1-1-1900,,APELDOORN,Gelderland,1,True,True,True,True,True,True,True,True
20QP,Facet Onderwijs & Opvoeding,POINT(6.0862269 52.5305335),SBAS,True,1-1-1900,,ZWOLLE,Overijssel,1,True,True,True,True,True,True,True,True
20RD,School voor Speciaal Basisonderwijs Sonnevanck,POINT(6.7932919 52.2630907),SBAS,True,1-8-1928,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
20RV,SBO Kindcentrum IJsselmonde,POINT(4.5598247 51.8876708),SBAS,True,1-8-1951,,ROTTERDAM,Zuid-Holland,1,True,True,True,True,True,True,True,True
